"station","Year","Season","cruise","line","SB#","D/O?","Date","Hour","Quality","Sarah's scale (amt of background)","Types of Background","Detections?","Blue B","Blue D","Fin 20Hz Singular","Fin 20Hz Song","Fin C.C.","Fin H.C.","Humpback Song","Humpback Non-song","Start/End","Hour spans","Comments","Scan Method","Time window","Top freq","Low Freq","FFT Length","Overlap","SpeciesName","longitude","latitude","depth"
40,2008,"Summer","CC0808","87.0","SB16","OMNI",2008-08-22,1899-12-31,"High","bit to lots","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2007,"Spring","CC07","87.0","SB17","OMNI",2007-04-07,1899-12-31 18:00:00,"High","bit","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 18:50:08",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Winter","CC0901","93.0","SB02","OMNI",2009-01-08,1899-12-31 22:00:00,"Poor","tons","1,2,A","Yes",0,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2009,"Fall","CC0911","93.0","SB01","OMNI",2009-11-07,1899-12-31 14:00:00,"High","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 14:15:58",NA,NA,"LTSA","1 hour","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2012,"Winter","CC1202","93.0","SB02","DIFAR",2012-01-28,1899-12-31 22:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Fin Whale",-120.00678,33.15619,1201
40,2005,"Spring","CC0504","87.0","SB38","OMNI",2005-04-22,1899-12-31 05:00:00,"Medium**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 5:36:09",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2010,"Fall","CC10","86.0","SB19","DIFAR",2010-11-05,1899-12-31,"Medium","bit to lots","1,2","No",0,0,0,0,0,0,0,0,"ends 0:23:00",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Summer","CC06","93.0","SB03","OMNI",2006-07-09,1899-12-31 13:00:00,"High","bit to lots","1,2,3,B","Yes",1,1,0,0,0,0,0,0,"starts 13:45:41",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2009,"Winter","CC0901","93.0","SB02","OMNI",2009-01-08,1899-12-31 23:00:00,"Poor","tons","1,2,A","Yes",0,0,0,1,0,0,0,0,"ends 23:43:00",5,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2004,"Fall","CC041","87.0","SB18","OMNI",2004-11-10,1899-12-31 09:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"starts 9:23:47",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2004,"Summer","CC0407D","87.0","SB16","OMNI",2004-07-19,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback non-song; some interference; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2010,"Fall","CC10","86.0","SB19","DIFAR",2010-11-04,1899-12-31 21:00:00,"Medium","bit to lots","1,2,3","No",0,0,0,0,0,0,0,0,"starts 21:21:47",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Winter","CC0901","93.0","SB02","OMNI",2009-01-08,1899-12-31 21:00:00,"Poor","tons","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"starts 21:17:54",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2009,"Summer","CC0907","87.0","SB18","OMNI",2009-07-22,1899-12-31 01:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 1:16:02",5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Summer","CC0907","83.0","SB28","OMNI",2009-07-26,1899-12-31 23:00:00,"High","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 23:09:00",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2005,"Summer","CC0507","83.0","SB24","OMNI",2005-07-12,1899-12-31 14:00:00,"Poor","lots to tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 14:10:02",5,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2011,"Fall","CC1110","93.0","SB02","DIFAR",2011-10-17,1899-12-31 22:00:00,"High","bit to lots","1,2,3,A","Yes",1,0,0,1,0,0,0,0,"ends 22:26:20",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2011,"Fall","CC1110","93.0","SB02","DIFAR",2011-10-17,1899-12-31 21:00:00,"High","bit","1,2,3","Yes",1,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2011,"Fall","CC1110","93.0","SB02","DIFAR",2011-10-17,1899-12-31 20:00:00,"High","bit to lots","1,2,3,A","Yes",0,0,0,1,0,0,1,0,"starts 20:04:58",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-120.00678,33.15619,1201
40,2008,"Summer","CC0808","87.0","SB16","OMNI",2008-08-21,1899-12-31 23:00:00,"High","bit to lots","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2005,"Summer","CC0507","83.0","SB24","OMNI",2005-07-12,1899-12-31 15:00:00,"Poor","lots to tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 15:45:23",5,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2004,"Fall","CC041","87.0","SB18","OMNI",2004-11-10,1899-12-31 11:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,0,1,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2006,"Summer","CC06","87.0","SB18","DIFAR",2006-07-15,1899-12-31 16:00:00,"High","bit","1,2,3,B","No",0,0,0,0,0,0,0,0,"starts 16:33:44",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Spring","CC09","93.0","SB02","OMNI",2009-03-08,1899-12-31 22:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",0,0,0,1,0,1,0,0,"ends 22:36:21",6,"break 22:03:22 to 22:06:24 and 22:32:04 to 22:35:21,static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2012,"Spring","CC1203","93.0","SB03","DIFAR",2012-03-25,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",0,0,0,1,0,0,0,1,"see comments",NA,"starts 18:22:16, ends 18:54:01","wav files, cts","60s","500Hz","0Hz",40000,0.9,"Fin Whale",-120.00678,33.15619,1201
40,2005,"Spring","CC0504","87.0","SB38","OMNI",2005-04-22,1899-12-31 06:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2004,"Summer","CC0407D","87.0","SB16","OMNI",2004-07-19,1899-12-31 15:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 15:42:53",2,"some interference; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Fall","CC0911","93.0","SB01","OMNI",2009-11-07,1899-12-31 16:00:00,"High","bit","1,2,3,A,B","Yes",0,0,1,0,0,0,0,0,"ends 16:41:34",NA,NA,"LTSA","1 hour","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2009,"Summer","CC0907","87.0","SB18","OMNI",2009-07-22,1899-12-31 02:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 2:59:00",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Fall","CC0911","93.0","SB01","OMNI",2009-11-07,1899-12-31 15:00:00,"High","bit","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,NA,NA,"LTSA","1 hour","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2007,"Spring","CC07","93.0","SB03","OMNI",2007-03-28,1899-12-31 23:00:00,"High","bit to lots","1,2,3,B","Yes",0,1,0,0,0,0,0,0,"starts 23:55:47",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2012,"Winter","CC1202","93.0","SB02","DIFAR",2012-01-28,1899-12-31 21:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,0,0,"starts 21:00:38",4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Fin Whale",-120.00678,33.15619,1201
40,2011,"Summer","CC1108","87.0","SB31","DIFAR",2011-08-03,1899-12-31 23:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 23:06:11",6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2011,"Spring","CC1104","93.0","SB02","DIFAR",2011-04-10,1899-12-31 19:00:00,"Medium","lots","1,2,3,A","Yes",0,0,0,1,0,0,0,0,"ends 19:19:21",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2011,"Spring","CC1104","93.0","SB02","DIFAR",2011-04-10,1899-12-31 17:00:00,"High","bit to lots","1,2,3,A","Yes",0,0,0,1,0,0,0,0,"starts 17:57:18",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2004,"Summer","CC0407D","87.0","SB16","OMNI",2004-07-19,1899-12-31 16:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"some interference; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Summer","CC06","87.0","SB18","DIFAR",2006-07-15,1899-12-31 17:00:00,"High","bit to lots","1,2,3,B","Yes",0,1,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2009,"Spring","CC09","93.0","SB02","OMNI",2009-03-08,1899-12-31 21:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"starts 21:32:27",3,"static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2007,"Spring","CC07","93.0","SB03","OMNI",2007-03-29,1899-12-31,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,1,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2010,"Fall","CC10","86.0","SB19","DIFAR",2010-11-04,1899-12-31 23:00:00,"Medium","bit to lots","1,2","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Summer","CC0907","83.0","SB28","OMNI",2009-07-26,1899-12-31 22:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,"starts 22:04:56",6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-120.00678,33.15619,1201
40,2011,"Fall","CC1110","93.0","SB02","DIFAR",2011-10-17,1899-12-31 20:00:00,"High","bit to lots","1,2,3,A","Yes",0,0,0,1,0,0,1,0,"starts 20:04:58",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2006,"Summer","CC06","93.0","SB03","OMNI",2006-07-09,1899-12-31 15:00:00,"Medium","bit to lots","1,2,3,B","Yes",0,1,0,0,0,0,0,0,"ends 15:49:00",5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2012,"Summer","CC1207","93.0","SB01","DIFAR",2012-07-10,1899-12-31 22:00:00,"Medium","lots","1,2,3,A,B","Yes",1,1,0,0,0,1,0,0,NA,1,NA,"wav files, cts","60s","500-1000Hz","0Hz",3500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2011,"Summer","CC1108","87.0","SB31","DIFAR",2011-08-04,1899-12-31,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2007,"Spring","CC07","93.0","SB03","OMNI",2007-03-29,1899-12-31 02:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"ends 2:19:00",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2007,"Winter","CC07","93.0","SB02","OMNI",2007-01-13,1899-12-31 23:00:00,"Medium**","bit to lots**","1,2,3,A,B","Yes",0,0,0,1,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2011,"Spring","CC1104","93.0","SB02","DIFAR",2011-04-10,1899-12-31 18:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2012,"Winter","CC1202","93.0","SB02","DIFAR",2012-01-28,1899-12-31 23:00:00,"Medium","lots","1,2","Yes",0,0,0,1,0,0,0,0,"ends 23:57",4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Fin Whale",-120.00678,33.15619,1201
40,2006,"Winter","CC06","83.0","SB27","OMNI",2006-02-15,1899-12-31 18:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2005,"Fall","CC0511","87.0","SB15","OMNI",2005-11-11,1899-12-31 19:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"ends 19:19:59",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2012,"Summer","CC1207","93.0","SB01","DIFAR",2012-07-10,1899-12-31 22:00:00,"Medium","lots","1,2,3,A,B","Yes",1,1,0,0,0,1,0,0,NA,1,NA,"wav files, cts","60s","500-1000Hz","0Hz",3500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2005,"Fall","CC0511","87.0","SB15","OMNI",2005-11-11,1899-12-31 18:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 17:00:00,"High","bit","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2012,"Summer","CC1207","93.0","SB01","DIFAR",2012-07-10,1899-12-31 23:00:00,"Medium","lots","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 23:41",1,NA,"wav files, cts","60s","500-1000Hz","0Hz",3500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Summer","CC06","87.0","SB18","DIFAR",2006-07-15,1899-12-31 19:00:00,"Poor","tons","1,2,3,B","Yes",0,1,0,0,0,0,0,0,"ends 19:19:00",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2007,"Spring","CC07","93.0","SB03","OMNI",2007-03-29,1899-12-31,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,1,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2007,"Spring","CC07","93.0","SB03","OMNI",2007-03-29,1899-12-31 01:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 18:00:00,"High","bit to lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:57:00",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2007,"Winter","CC07","93.0","SB02","OMNI",2007-01-13,1899-12-31 22:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,1,1,0,0,"starts 22:36:39",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2006,"Spring","CC06","93.0","SB01","OMNI",2006-04-02,1899-12-31 17:00:00,"Poor","tons","1,A","No",0,0,0,0,0,0,0,0,"ends 17:37:54",4,"static and nothing; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2012,"Summer","CC1207","93.0","SB01","DIFAR",2012-07-10,1899-12-31 21:00:00,"High","bit","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 21:57:07",1,NA,"wav files, cts","60s","500-1000Hz","0Hz",3500,0.98,NA,-120.00678,33.15619,1201
40,2005,"Fall","CC0511","87.0","SB15","OMNI",2005-11-11,1899-12-31 17:00:00,"Medium**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 17:00:00,"High","bit","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2005,"Fall","CC0511","87.0","SB15","OMNI",2005-11-11,1899-12-31 16:00:00,"Medium","bit to lots","1,2,3,B","No",0,0,0,0,0,0,0,0,"starts 16:50:06",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Winter","CC06","83.0","SB27","OMNI",2006-02-15,1899-12-31 19:00:00,"Medium","lots","1,2","No",0,0,0,0,0,0,0,0,"ends 19:09:59",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Spring","CC06","93.0","SB01","OMNI",2006-04-02,1899-12-31 16:00:00,"Poor","tons","1,A","No",0,0,0,0,0,0,0,0,"starts 16:05:27",6,"static and nothing; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2009,"Winter","CC0901","87.0","SB13","OMNI",2009-01-14,1899-12-31 23:00:00,"Medium","lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 18:00:00,"High","bit to lots","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:57:00",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2004,"Summer","CC0407D","87.0","SB16","OMNI",2004-07-19,1899-12-31 18:00:00,"Medium**","lots**","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"ends 18:34:19",4,"adhoc Humpback non-song; some interference; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 16:00:00,"High","bit","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"starts 16:04:18",7,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-120.00678,33.15619,1201
40,2009,"Winter","CC0901","87.0","SB13","OMNI",2009-01-15,1899-12-31,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 0:59:00",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2006,"Winter","CC06","83.0","SB27","OMNI",2006-02-15,1899-12-31 17:00:00,"Medium","lots","1,2,3,B","No",0,0,0,0,0,0,0,0,"starts 17:27:45",3,"break 17:39:59 to 17:50:00","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.00678,33.15619,1201
40,2008,"Summer","CC0808","93.0","SB01","OMNI",2008-08-15,1899-12-31 16:00:00,"High","bit","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"starts 16:04:18",7,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
40,2009,"Winter","CC0901","87.0","SB13","OMNI",2009-01-14,1899-12-31 22:00:00,"Medium","lots","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,"starts 22:30:00",5,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-120.00678,33.15619,1201
41,2009,"Spring","CC09","83.0","SB21","OMNI",2009-03-19,1899-12-31 15:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2006,"Fall","CC061","83.0","SB23","OMNI",2006-11-01,1899-12-31 17:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 17:13:47",2,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2009,"Spring","CC09","83.0","SB21","OMNI",2009-03-19,1899-12-31 14:00:00,"Medium","lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 14:38:21",3,"static takes over 7min 48s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2006,"Fall","CC061","83.0","SB23","OMNI",2006-11-01,1899-12-31 16:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 16:27:23",4,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2007,"Summer","CC07","83.0","SB23","OMNI",2007-07-10,1899-12-31 03:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 3:39:00",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2009,"Spring","CC09","83.0","SB21","OMNI",2009-03-19,1899-12-31 16:00:00,"Poor","tons","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,"ends 16:57:15",6,"static takes over 7min 48s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-120.34964,32.98953,722
41,2008,"Winter","CC08","83.0","SB13","OMNI",2008-01-18,1899-12-31 23:00:00,"Medium","lots","1,2,3,A","No",0,0,0,0,0,0,0,0,"starts 23:40:03",2,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-120.34964,32.98953,722
41,2008,"Winter","CC08","83.0","SB13","OMNI",2008-01-19,1899-12-31,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-120.34964,32.98953,722
41,2007,"Summer","CC07","83.0","SB23","OMNI",2007-07-10,1899-12-31 02:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 2:07:38",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-120.34964,32.98953,722
41,2008,"Winter","CC08","83.0","SB13","OMNI",2008-01-19,1899-12-31 01:00:00,"Medium","lots to tons","1,2,3,A","No",0,0,0,0,0,0,0,0,"ends 1:59:00",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-120.34964,32.98953,722
42,2004,"Summer","CC0407D","83.0","SB24","OMNI",2004-07-23,1899-12-31 22:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 22:20:23",4,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-121.03339,32.65619,3771
42,2004,"Summer","CC0407D","83.0","SB24","OMNI",2004-07-24,1899-12-31,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 0:30:43",4,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-121.03339,32.65619,3771
42,2011,"Fall","CC1110","83.0","SB32","DIFAR",2011-10-28,1899-12-31 21:00:00,"Medium","lots","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-121.03339,32.65619,3771
